,Unnamed: 0,active_screen_name,user_id,followers_count,tweetid,userid,user_display_name,suspended_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,active_user_id,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices,tweet_text_googletrans
214,560,AlinejadMasih,947924373029171200,111504,1076057104694181888,n5DU0aFJsHiCQQkPZS7CcFkZSccjdTK0Vmnutn+MSKs=,n5DU0aFJsHiCQQkPZS7CcFkZSccjdTK0Vmnutn+MSKs=,n5DU0aFJsHiCQQkPZS7CcFkZSccjdTK0Vmnutn+MSKs=,همدان - تبریز - دانشجوی زبان و ادبیات فارسی,above all be yourself.,,158,186,2018-01-07,en,fa,"@AlinejadMasih این حکومت نتیجه إتلاف های نادرستی هست که قبل شورش 57 رخ داده! 
ولی امیدوارم إتلافی که شما با فرزند شاه فقید داشتید درست بوده باشه
ملت تحمل رنج و درد دیگری ندارند خانم علینژاد
#مامردم ستمدیده هستیم
شاه فقید بود و خدمات زیادی داشت ولی پسرش... پسرش...",2018-12-21 10:09,Twitter Web Client,947924373029171200,1.0754547668918354e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,['مامردم'],[],[947924373029171200],,"@AlinejadMasih This government is the result of incorrect coalitions that took place before the 57th riot!
But I hope the alliance you had with the late King's son was correct
The nation has no more suffering and pain, Mrs Alinejad
# We are oppressed people
The King was late and had many services but his son ... his son ..."
215,561,AlinejadMasih,947924373029171200,111504,1036327875606183938,YpVzUPTPtRQYKYju3IXjgCOuYiBewAQW71E+aQbTEc=,YpVzUPTPtRQYKYju3IXjgCOuYiBewAQW71E+aQbTEc=,YpVzUPTPtRQYKYju3IXjgCOuYiBewAQW71E+aQbTEc=,Islamic   Republic of Iran,"عجب مردمی داریم
نه دردت را میفهمند و نه حـرفت را
با این حال باب دلشان
در موردت قضاوت میکنند…!",,81,87,2017-11-15,en,fa,@AlinejadMasih @crehage باید پوزه بند به دهنت ببندن یه ذره ولت می کنن هار می شی همه رو از دم گاز میگیری الاغ چرا به دربار و شاهنشاه توهین میکنی,2018-09-02 18:59,TweetDeck,947924373029171200,1.036223928174342e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"[947924373029171200, 132130976]",,@AlinejadMasih @crehage you have to muzzle your mouth a little bit Voltage you're gonna bite everyone's ass Why assaulting the court
216,562,AlinejadMasih,947924373029171200,111504,1012241563953623040,ubrkfBm51rlPtSrQdaXDjsCpQUvGPEzTi3Uo+qT0EMY=,ubrkfBm51rlPtSrQdaXDjsCpQUvGPEzTi3Uo+qT0EMY=,ubrkfBm51rlPtSrQdaXDjsCpQUvGPEzTi3Uo+qT0EMY=,shiraz,"‏‏‏یه آبانی مغرور خوش تیپ 💖عاشق موسیقی 👏 ❤️
فالو=بک _آنفالو=آنفالو",,502,296,2017-10-24,en,fa,@AlinejadMasih مسیح عزیزشماهرچه به آزادی زنان اهمیت میدهیداما برعکس شما مریم رجوی داره خودش به عنوان تنها آلترنانیوجامیزنه وصدای آمریکا داره ازهمایش ایشون حمایت میکند اگرشما قراراست جایگزین این رژیم دیکتاتور ومجاهدین خلق بشین بگیدتاماتکلیف مون معلوم شه,2018-06-28 07:49,Twitter for Android,947924373029171200,1.0032607162525286e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih Dear Christ, you care about women's liberation, but on the contrary, Maryam Rajavi is supporting herself as the only alternative to the American voice and if you are going to replace this dictatorial regime and the public witnesses."
217,563,AlinejadMasih,947924373029171200,111504,1083454065822973952,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,Hamedan,دست رو موهاش که مي کشم ميره عکس بعدي,,152,120,2017-11-14,en,fa,"@AlinejadMasih آفرین به تو مسیح جون
آفرین به این هوشت که اگه توی تله مطهری میفتادی معلوم نبود آخرش چی میشد!
خیلی میخوامت که این بار هم تو دهنشون زدی",2019-01-10 20:02,TweetDeck,947924373029171200,1.0830108454902744e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih Congratulations to you
Good to see that if you were in the Mutahari trap it wouldn't be clear what would happen!
I wish you had them in your mouth again this time"
218,564,AlinejadMasih,947924373029171200,111504,1074403939657760773,EPMxhaVDpip7xsGm2qC8BKuYU0qQJ7bBNrk6lipAQXk=,EPMxhaVDpip7xsGm2qC8BKuYU0qQJ7bBNrk6lipAQXk=,EPMxhaVDpip7xsGm2qC8BKuYU0qQJ7bBNrk6lipAQXk=,Iran,ازچرخش این روزگار سیر شده ام از روز و شبم خسته دلگیر شده ام چرا مرگ مرا نمیگیرد در آغوش به خیالش جوانم به خدا پیر شده ام,,276,107,2017-12-17,en,fa,@AlinejadMasih @t_alidoosti خدا ایشالله ازت نگذره امروز کل ناصر خسرو رو دنبال یک دارو بودیم پیدا نکردیم تو حالا بیا نظر سنجی بذار فلانی رو تحریم کنند خب چرا نمی فهمی شاید همون ی نفر گره کار ما رو باز کرد تحریم بشه ایران چیش به تو میرسه واقعا ادم رذالت میخواهد اینقدر خودخواه باشه,2018-12-16 20:40,Twitter Web Client,947924373029171200,1.0733086887509647e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],"[947924373029171200, 4624773153]",,@AlinejadMasih @t_alidoosti God no sooner did we find Nasser Khosrow today for a drug! The villain really wants to be so selfish
219,565,AlinejadMasih,947924373029171200,111504,1013029650396860417,BaNxjQOTwDeTm4DqS77L2DiZsFQ09LNpDZ7GSNhw=,BaNxjQOTwDeTm4DqS77L2DiZsFQ09LNpDZ7GSNhw=,BaNxjQOTwDeTm4DqS77L2DiZsFQ09LNpDZ7GSNhw=,تهران,من حالم خوب است اما تو باورنکن,,6,22,2018-01-08,en,fa,@AlinejadMasih رضا پهلوی راس میگه دیگه خیلی دلسوز مردمیو و دلت براتون سوخته روسری مریم رجوی رو بردار همه میدونن شما با همید بااااو,2018-06-30 12:01,TweetDeck,947924373029171200,1.0129138257782252e+18,,False,,,absent,absent,0.0,1.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih Reza Pahlavi Ross says it's too sympathetic for you guys and your heart to burn Mary Rajavi's scarf everyone knows you with Hamid Ba'aw
220,566,AlinejadMasih,947924373029171200,111504,1096057163011801088,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,"Washington, USA","Reporters Without Borders
Music,Flight, Aviation,Psychology book",https://t.co/zbxrk07sKN,223,67,2012-12-27,en,fa,@AlinejadMasih ای به نازم به غیرت مردم که پشت دختره بودن,2019-02-14 14:42,Twitter for Android,947924373029171200,1.0960544776296736e+18,,False,,,absent,absent,0.0,0.0,33.0,1.0,[],[],[947924373029171200],,@AlinejadMasih O my dear to the people behind being a girl
221,567,AlinejadMasih,947924373029171200,111504,1077265032398876672,ordCRIykmQCmO98WYTcDZyiX+cSl9gtmcpwjEEjc=,ordCRIykmQCmO98WYTcDZyiX+cSl9gtmcpwjEEjc=,ordCRIykmQCmO98WYTcDZyiX+cSl9gtmcpwjEEjc=,,خسته از این دوره زمونه,,1,3,2018-08-06,fa,fa,@AlinejadMasih تو طرفداری شاهزاده را استبدادطلب می نامی حداقل از شاهزاده خجالت بکش که با تو با مهربانی برخورد کرد,2018-12-24 18:09,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih You call the Prince's tyranny advocate At least the embarrassed prince who treated you kindly
222,568,AlinejadMasih,947924373029171200,111504,1071825729564725248,WN6BsQa4Yix4Ug+ysFsaPJDwhLUcTP8bCkL5wejCsA=,WN6BsQa4Yix4Ug+ysFsaPJDwhLUcTP8bCkL5wejCsA=,WN6BsQa4Yix4Ug+ysFsaPJDwhLUcTP8bCkL5wejCsA=,Semnan,I don’t want a perfect life. I want a happy life,,41,653,2017-11-15,en,fa,@AlinejadMasih @Ahmadinejad1956 @EmmanuelMacron مسیح علینژاد تو همون اصلاح طلب مزدور نظام هستی تو 88 هم طرفدار اصلاحات بودی الانم طرفدار اصلاحات دم خروسیت زده بیرون,2018-12-09 17:55,Twitter Web Client,947924373029171200,1.0718205444404593e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"[947924373029171200, 816625461195407360, 1976143068]",,"@AlinejadMasih @ Ahmadinejad1956 @EmmanuelMacron You are the mercenary reformer of the system, you are 88, you are in favor of reform, you are in favor of reforming your tail."
223,569,AlinejadMasih,947924373029171200,111504,998465081372487680,b1FBnHRadyhA6q1aTLaPri5ixvwpr48FibomPmBFcWM=,b1FBnHRadyhA6q1aTLaPri5ixvwpr48FibomPmBFcWM=,b1FBnHRadyhA6q1aTLaPri5ixvwpr48FibomPmBFcWM=,"Sari,   IRI","یک دوست خیالی که واقعا دوستت باشه
خیلی بهتر از
یک دوست واقعی که خیال می کنی دوستته",,242,217,2017-12-16,en,fa,"@AlinejadMasih درود بر #مسیح_علینژاد 
خوشم اومد مسیح این #سلبریتیهای_حکومتی مغرور و بی فرهنگ را رسوا کردی 
تو مایه افتخار بانوان سرزمینم هستی.و حامی هر فرد زحمتکش در سرزمینم. https://t.co/b83w0OxlUQ",2018-05-21 07:26,Twitter Web Client,947924373029171200,9.98427156618367e+17,,False,,,absent,absent,0.0,8.0,69.0,14.0,"['مسیح_علینژاد', 'سلبریتیهای_حکومتی']",[],[947924373029171200],,"@AlinejadMasih Greetings to # Christ_Alinejad
I like Christ you have exposed these #cultivated and uncultivated government celebrations
You are the honor of the ladies of my land. And I support every hard working person in my land. https://t.co/b83w0OxlUQ"
224,570,AlinejadMasih,947924373029171200,111504,1040606542482075648,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,"Washington, USA","Reporters Without Borders
Music,Flight, Aviation,Psychology book",https://t.co/zbxrk07sKN,223,67,2012-12-27,en,fa,@AlinejadMasih فقط  بعد انقلاب یکی اضافه شده,2018-09-14 14:21,Twitter for Android,947924373029171200,1.0403585589472666e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih Just added after Revolution One
225,571,AlinejadMasih,947924373029171200,111504,1096804294186086401,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,همین گوشه موشه ها,شیرین سخن دوره قاجار✌️,,59,143,2018-01-08,fa,fa,@AlinejadMasih در فردای ایران این ادم ها باید از بیضه چپ اعدام بشن 😂,2019-02-16 16:11,Twitter Web Client,947924373029171200,1.0968032904598364e+18,,False,,,absent,absent,0.0,0.0,47.0,1.0,[],[],[947924373029171200],,
226,572,AlinejadMasih,947924373029171200,111504,1012118613443178497,nlZl87o64YI++kfrNuIAobtV+wo1yxCs+TuEh0SWaQ=,nlZl87o64YI++kfrNuIAobtV+wo1yxCs+TuEh0SWaQ=,nlZl87o64YI++kfrNuIAobtV+wo1yxCs+TuEh0SWaQ=,Shiraz,,,700,1601,2017-11-28,fa,fa,"@AlinejadMasih مسیح جان شما که میدونی! با رضا پهلوی جایی مصاحبه میکردن که بین حرفاش از زنان مجاهدین خلق گفته که حجاب شون اجباریه واین نقض حقوق زنان هست، خوبه در این مورد هم صحبتی داشته باشی 
لینک مصاحبه رضاپهلوی👇👇
https://t.co/kV4p0ft9JA",2018-06-27 23:40,Twitter for Android,947924373029171200,1.0032607162525286e+18,,False,,,absent,absent,0.0,0.0,2.0,0.0,[],['https://www.bloomberg.com/view/articles/2018-06-19/iran-s-ex-prince-pahlavi-wants-a-democratic-revolution'],[947924373029171200],,
227,573,AlinejadMasih,947924373029171200,111504,1077603499137892352,3JGmxxHczZIAQNCyLzwqChDg3D7A2+BYCtgruUlhOQ4=,3JGmxxHczZIAQNCyLzwqChDg3D7A2+BYCtgruUlhOQ4=,3JGmxxHczZIAQNCyLzwqChDg3D7A2+BYCtgruUlhOQ4=,,مخالف دزدی در کشور ایران دوستدار پیشرفت ایران,,4,11,2018-08-06,fa,fa,@AlinejadMasih به طرفدارای شاهزاده توهین میکنی تو یکی دیگه خفه شو اصلاح طلب سابق,2018-12-25 16:34,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih you insult the Prince's supporters, shut up another reformer"
228,574,AlinejadMasih,947924373029171200,111504,1003186135101857792,XGR9KsOic4y78HQ2znGirPesbNWA2fLjojGVOJ7z8=,XGR9KsOic4y78HQ2znGirPesbNWA2fLjojGVOJ7z8=,XGR9KsOic4y78HQ2znGirPesbNWA2fLjojGVOJ7z8=,,i am a gav,,235,1131,2017-12-16,en,fa,"@AlinejadMasih راستی آقای گل جهان و گزارشگر ورزشی این کشور هم جز دزدها هستند
اونور آب سلبریتیها به مردم دنیا کمک میکنند ولی این رژیم از مردم خودش دزدی میکنه 
خیلی جالبه!!!!!!! https://t.co/FLW4HAnDX1",2018-06-03 08:06,Twitter Web Client,947924373029171200,1.0031237819452498e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih Mr. Gol Jahan and this sports reporter are among the thieves
The water of the celebrations is helping the people of the world, but this regime is stealing from its people.
it's very interesting!!!!!!! https://t.co/FLW4HAnDX1"
229,575,AlinejadMasih,947924373029171200,111504,1040975838991138816,SzLUcAYkLj48luU5B6HGevOuclfs6ESKQo5NccLuHU=,SzLUcAYkLj48luU5B6HGevOuclfs6ESKQo5NccLuHU=,SzLUcAYkLj48luU5B6HGevOuclfs6ESKQo5NccLuHU=,Iran,من از چشمان “تو” چیزی نمی خواهم به جز گاهی نگاهی …,,65,183,2017-12-23,en,fa,@AlinejadMasih نوچه آخوندها بودن چطوریه جالبه خوب هم بهت پول میدن مگه نه,2018-09-15 14:49,Twitter Web Client,947924373029171200,1.04070635763943e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih Being a mullah kid is a good thing too, don't you?"
230,576,AlinejadMasih,947924373029171200,111504,1014497196430020609,UqxOWGbS4FljFAulw6nEZyYUq2048ZFPXfJOC5LEXRg=,UqxOWGbS4FljFAulw6nEZyYUq2048ZFPXfJOC5LEXRg=,UqxOWGbS4FljFAulw6nEZyYUq2048ZFPXfJOC5LEXRg=,,هیچ رویایی به پای بیداریم با تو نمیرسدخواب ها فقط خودشان را اذیت می کنند !,,135,244,2017-11-14,en,fa,"@AlinejadMasih این نکبت رو ببین مسیح
داره میگه ما زنا حیوونیم!!!
اینا چی میزنن؟
تو مغزشون چی گذاشتن به جای مغز؟ https://t.co/D6swzxPZTO",2018-07-04 13:12,Twitter Web Client,947924373029171200,1.0144350318660526e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih See this joke Christ
She says we are adulterous animals !!!
What are they doing?
What do you put in your brain instead of your brain? https://t.co/D6swzxPZTO"
231,577,AlinejadMasih,947924373029171200,111504,1041749069780189184,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,"Washington, USA","Reporters Without Borders
Music,Flight, Aviation,Psychology book",https://t.co/zbxrk07sKN,223,67,2012-12-27,en,fa,@AlinejadMasih داعش جلوی این فرشته هست,2018-09-17 18:01,Twitter for Android,947924373029171200,1.041708519353983e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih ISIS is in front of this angel
232,578,AlinejadMasih,947924373029171200,111504,1072872521555369985,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,IRAN,گاهی کسانی که هزاران فرسنگ از شما فاصله دارند می توانند احساس بهتری نسبت به کسانی که دقیقا کنارتان هستند در شما ایجاد کنند !,,187,197,2017-11-21,en,fa,@AlinejadMasih خانم علینژاد شما چقدر ماهیانه در امد دارید ؟,2018-12-12 15:15,Twitter Web Client,947924373029171200,1.0678107365654076e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih Ms. Alinejad How much do you make monthly?
233,579,AlinejadMasih,947924373029171200,111504,1012360366624518144,7X3I89sznujQbXdgqWd5hLtE+mcUdKQPzhVA1dUtI=,7X3I89sznujQbXdgqWd5hLtE+mcUdKQPzhVA1dUtI=,7X3I89sznujQbXdgqWd5hLtE+mcUdKQPzhVA1dUtI=,"North   Khorasan, Iran","منو با صدای خنده هام میشناسن😊 در مورد همه چیم نظر میدم
مشکلیه ؟!!!",,570,625,2017-12-08,en,fa,@AlinejadMasih مسیح عزیز چرا یه کار خوب مث کمپین #حجاب_اجباری باید فقط واسه داخل ایران باشه ؟ شما به عنوان یه لیدر باید از همه در این موضوع دفاع کنی مخصوصا در برابر منافقین که به اسم دین دارن حجاب اجباری رو اجرا میکنن گناه دارن به خدا,2018-06-28 15:41,Twitter Web Client,947924373029171200,1.0122793966259978e+18,,False,,,absent,absent,0.0,1.0,1.0,0.0,['حجاب_اجباری'],[],[947924373029171200],,"@AlinejadMasih Dear Christ why should a good job like #hijab_jabari campaign be for inside Iran only? As a leader, you have to defend everyone in this regard, especially against the hypocrites who wear the obligatory veil in the name of religion. They are guilty of God."
234,580,AlinejadMasih,947924373029171200,111504,1031440016990502912,ioxa1c241rePAnjdUopvWlI2x3xH3I3aVeg2MS5vaA=,ioxa1c241rePAnjdUopvWlI2x3xH3I3aVeg2MS5vaA=,ioxa1c241rePAnjdUopvWlI2x3xH3I3aVeg2MS5vaA=,تبریز,I like to reinvent myself — it’s part of my job. – Karl Lagerfeld,,135,403,2017-12-25,en,fa,@AlinejadMasih جنبش دختران انقلاب با این حرکات گشت ارشادی همایون شجریان ، آخرش به باد میبره,2018-08-20 07:17,Twitter for Android,947924373029171200,1.030651664070574e+18,,False,,,absent,absent,0.0,1.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih Revolutionary Girls Movement With These Guiding Patrol Homayoun Shajarian
235,581,AlinejadMasih,947924373029171200,111504,1091769801934962688,9t6J3BfoXpz6rfQUoBRtGEMVtlkm90+cGjPpLo8Uw=,9t6J3BfoXpz6rfQUoBRtGEMVtlkm90+cGjPpLo8Uw=,9t6J3BfoXpz6rfQUoBRtGEMVtlkm90+cGjPpLo8Uw=,Tehran,بیا زندگی را بدزدیم آن وقت میان دو دیدار قسمت کنیم …,,166,393,2017-11-21,en,fa,@AlinejadMasih من جان وتنم میلرزه ولی یک سوال دارم این انقلاب اینده برای چی باید اتفاق بیفته ازادی ما یا ازادی کسانی مثل اقای ... که میگند کوری چشم شیعه وسنی,2019-02-02 18:46,Twitter Web Client,947924373029171200,1.0917414529196032e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,@AlinejadMasih I am shaking and tired but I have a question this coming revolution why should our freedom or the freedom of people like Mr. ...
236,582,AlinejadMasih,947924373029171200,111504,1076555050246332421,1025089247743684609,reyhanehtehrani,reyhanehtehran2,,"مخالف زور و اجبار زن  
مخالف مردسالاری",,0,5,2018-08-02,fa,fa,@AlinejadMasih معصومه قمیکلا ، به طرفدارای شاهزاده میگی استبداد طلب، اونوقت عکس یک مسجد  رو میذاری، به عنوان هدرت، ته ذهنت اخرشم یک اصلاح طلب کثیفی,2018-12-22 19:08,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih Masoumeh Qumikla, you are advocating tyranny for Prince, then you take a photo of a mosque, as a heiress, the bottom of my mind is a dirty reformer"
237,583,AlinejadMasih,947924373029171200,111504,1095584226542522368,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,"Washington, USA","Reporters Without Borders
Music,Flight, Aviation,Psychology book",https://t.co/zbxrk07sKN,223,67,2012-12-27,en,fa,@AlinejadMasih فقط بغض و خفه شدن با دیدن این فیلم😔,2019-02-13 07:23,Twitter for Android,947924373029171200,1.0955837060336352e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],,
238,584,AlinejadMasih,947924373029171200,111504,1011575847730515968,dHb1pbLqh8EKdS9xKmLuDtE5D0CTNf39SOFiUHIhcqA=,dHb1pbLqh8EKdS9xKmLuDtE5D0CTNf39SOFiUHIhcqA=,dHb1pbLqh8EKdS9xKmLuDtE5D0CTNf39SOFiUHIhcqA=,تهران,"بزرگترین موفقیت زندگی ام این بوده که با چشم های خودم ببینم
که چه طور فراموشم می کنند",,174,870,2017-12-16,en,fa,"@AlinejadMasih سلام مسیح #ری_استارت میگه تو جاسوس حکومتی !!
https://t.co/6l1EIjE1Mf",2018-06-26 11:44,Twitter Web Client,947924373029171200,1.0113756071737958e+18,1.011209981780218e+18,False,,,absent,absent,0.0,0.0,2.0,2.0,['ری_استارت'],['https://twitter.com/SharzadRezvani/status/1011209981780217856'],[947924373029171200],,"@AlinejadMasih Hi Christ #Re_Start says you are a government spy !!
https://t.co/6l1EIjE1Mf"
239,585,AlinejadMasih,947924373029171200,111504,1096793371325001728,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,همین گوشه موشه ها,شیرین سخن دوره قاجار✌️,,59,143,2018-01-08,fa,fa,"@AlinejadMasih از ایت الله رسیده به حجت الاسلام 
اینم میشه ایت الله داره درس پس میده فعلا !
@PanahFB",2019-02-16 15:28,Twitter Web Client,947924373029171200,1.0967649071927665e+18,,False,,,absent,absent,0.0,0.0,3.0,0.0,[],[],"[947924373029171200, 1546241108]",,"@AlinejadMasih Reached Hijat al-Islam from Ayatollah
This is where Ayatollah is coming back for now!
@PanahFB"
240,586,AlinejadMasih,947924373029171200,111504,1059162598250176512,l6tOspdEMJJDDMd0YWplUg2DELhmjX4iozkfYMVwjMg=,l6tOspdEMJJDDMd0YWplUg2DELhmjX4iozkfYMVwjMg=,l6tOspdEMJJDDMd0YWplUg2DELhmjX4iozkfYMVwjMg=,,"خودمان باید «تغییر» را رقم بزنیم
#میدان_میلیونی",,25,55,2018-08-13,fa,fa,"@AlinejadMasih مسیح جان این محمدرضا خاتمی احمق به تمام مخلافای جمهوری اسلامی توهین میکنه
جوابشو بده لطفن
https://t.co/CAj1uw48Hf",2018-11-04 19:16,Twitter Web Client,947924373029171200,1.0591340047614484e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['https://www.youtube.com/watch?v=q9YBpPXaoKk&feature=youtu.be'],[947924373029171200],,"@AlinejadMasih The life of this stupid Mohammad Reza Khatami insults all the opponents of the Islamic Republic
Answer it, please
https://t.co/CAj1uw48Hf"
241,587,AlinejadMasih,947924373029171200,111504,1077285017565376513,VilPT9jJnV8UsKEgDPLixjyAjxPw4of3hH2dDIv0=,VilPT9jJnV8UsKEgDPLixjyAjxPw4of3hH2dDIv0=,VilPT9jJnV8UsKEgDPLixjyAjxPw4of3hH2dDIv0=,,"یک ایرانی اصیل که عاشق وطن و کشورش هست 
دوستدار طبیعت",,43,445,2018-08-06,fa,fa,"@AlinejadMasih یه ضرب المثل زیبا هست که میگه در دیزی بازه حیای گربه کو 
لامصب با احترامی که شاهزاده به تو گذاشت چه جوری روت شد به طرفدارای شاهزاده بگی استبدادطلب",2018-12-24 19:28,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],,"@AlinejadMasih There is a cute saying that the cat has a cat life in Daisy
How did you say to the supporters of tyrannical prince"
242,588,AlinejadMasih,947924373029171200,111504,998170795363844096,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,,"رضا شاه روحت شاد
کشور که شاه نداره
حساب کتاب نداره",,129,158,2018-05-08,fa,fa,"@AlinejadMasih مسیح جون دمتگرم
ما همه حامی و پشتیبانتیم
#دوربین_ما_اسلحه_ما",2018-05-20 11:57,Twitter Web Client,947924373029171200,9.981659339600692e+17,,False,,,absent,absent,0.0,0.0,3.0,0.0,['دوربین_ما_اسلحه_ما'],[],[947924373029171200],,"@AlinejadMasih Congratulations Christ Jesus!
We are all supporters
# Our_Cams_ Weapons_"
243,589,AlinejadMasih,947924373029171200,111504,1046989757258055680,OWn4EN9EEZfroP5DUB4aNX9yTaXDqq2dgWgZJcWLKkw=,OWn4EN9EEZfroP5DUB4aNX9yTaXDqq2dgWgZJcWLKkw=,OWn4EN9EEZfroP5DUB4aNX9yTaXDqq2dgWgZJcWLKkw=,Hormozgan,"هیچگاه اجازه ندهی احساس نا امیدی باعث شود
 
  به کمتر از آنچه که لیاقتش را دارید
 
  رضایت دهید",,33,60,2017-11-17,en,fa,@AlinejadMasih @RudyGiuliani @Maryam_Rajavi قیام و جنبشی که امروزه در میهن جریان داره همه از تلاشهای خواهر مریم رجوی هست و این امر برای همه سیاست مداران دنیا آشکار هست خبرنگار نماهایی که با پول و مالیات مردم امریکا رشد کرده اند مثل مسیح علینژاد حق ندارند با حمایتهای سیاستمداران آمریکا مخالفت کنند,2018-10-02 05:06,Twitter Web Client,947924373029171200,1.0439654003404022e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"[947924373029171200, 770781940341288960, 56961858]",,"@AlinejadMasih @RudyGiuliani @Maryam_Rajavi The uprising and movement that is going on in the homeland today is all from the efforts of Sister Maryam Rajavi, and this is obvious to all politicians around the world Reporter views that have grown up with the US people's money and taxes are not right with Christ Protect American politicians"
